date,code,name
2023-01-10,002576,通达动力
2023-01-10,002579,中京电子
2023-01-10,002613,北玻股份
2023-01-10,002713,*ST东易
2023-01-10,002717,ST岭南
2023-01-10,002721,金一文化
2023-01-10,002937,兴瑞科技
2023-01-10,002943,宇晶股份
2023-01-10,002989,中天精装
2023-01-10,002995,天地在线
2023-01-10,600509,天富能源
2023-01-10,600537,亿晶光电
2023-01-10,600658,电子城
2023-01-10,600729,重庆百货
2023-01-10,600733,北汽蓝谷
2023-01-10,600936,北投科技
2023-01-10,603100,川仪股份
2023-01-10,603227,雪峰科技
2023-01-10,603595,ST东尼
2023-01-10,603738,泰晶科技
2023-01-10,603917,合力科技
2023-01-10,605133,嵘泰股份
2023-01-10,605289,罗曼股份
2023-01-11,000056,皇庭国际
2023-01-11,000711,ST京蓝
2023-01-11,000716,黑芝麻
2023-01-11,000909,ST数源
2023-01-11,002103,广博股份
2023-01-11,002137,实益达
2023-01-11,002150,正泰电源
2023-01-11,002161,远望谷
2023-01-11,002188,中天服务
2023-01-11,002195,岩山科技
2023-01-11,002238,天威视讯
2023-01-11,002289,*ST宇顺
2023-01-11,002329,皇氏集团
2023-01-11,002576,通达动力
2023-01-11,002669,康达新材
2023-01-11,002717,ST岭南
2023-01-11,002762,*ST金比
2023-01-11,002875,安奈儿
2023-01-11,002957,科瑞技术
2023-01-11,003040,楚天龙
2023-01-11,600121,郑州煤电
2023-01-11,600603,广汇物流
2023-01-11,600658,电子城
2023-01-11,601015,陕西黑猫
2023-01-11,603595,ST东尼
2023-01-11,603929,亚翔集成
2023-01-11,603933,睿能科技
2023-01-12,000906,浙商中拓
2023-01-12,001215,千味央厨
2023-01-12,002043,兔宝宝
2023-01-12,002068,黑猫股份
2023-01-12,002094,青岛金王
2023-01-12,002217,合力泰
2023-01-12,002238,天威视讯
2023-01-12,002264,新华都
2023-01-12,002291,遥望科技
2023-01-12,002441,众业达
2023-01-12,002560,通达股份
2023-01-12,002576,通达动力
2023-01-12,002651,利君股份
2023-01-12,002654,万润科技
2023-01-12,002689,ST远智
2023-01-12,002762,*ST金比
2023-01-12,002766,索菱股份
2023-01-12,002806,华锋股份
2023-01-12,002808,*ST恒久
2023-01-12,002888,惠威科技
2023-01-12,002927,泰永长征
2023-01-12,002952,亚世光电
2023-01-12,003028,振邦智能
2023-01-12,003040,楚天龙
2023-01-12,600556,天下秀
2023-01-12,600658,电子城
2023-01-12,600973,宝胜股份
2023-01-12,601519,大智慧
2023-01-12,603028,赛福天
2023-01-12,603088,宁波精达
2023-01-12,603390,通达电气
2023-01-13,000670,盈方微
2023-01-13,000700,模塑科技
2023-01-13,000701,厦门信达
2023-01-13,000910,大亚圣象
2023-01-13,001236,弘业期货
2023-01-13,002144,宏达高科
2023-01-13,002217,合力泰
2023-01-13,002238,天威视讯
2023-01-13,002256,兆新股份
2023-01-13,002363,隆基机械
2023-01-13,002400,省广集团
2023-01-13,002451,摩恩电气
2023-01-13,002467,二六三
2023-01-13,002494,华斯股份
2023-01-13,002505,鹏都农牧
2023-01-13,002560,通达股份
2023-01-13,002646,天佑德酒
2023-01-13,002708,光洋股份
2023-01-13,002762,*ST金比
2023-01-13,002927,泰永长征
2023-01-13,003027,同兴科技
2023-01-13,600095,湘财股份
2023-01-13,600705,中航产融
2023-01-13,600936,北投科技
2023-01-13,603097,江苏华辰
2023-01-13,603180,金牌家居
2023-01-13,603237,五芳斋
2023-01-13,603486,科沃斯
2023-01-13,603530,神马电力
2023-01-13,603711,香飘飘
2023-01-13,603718,海利生物
2023-01-13,603818,曲美家居
2023-01-16,000416,*ST民控
2023-01-16,000417,合百集团
2023-01-16,000561,烽火电子
2023-01-16,000670,盈方微
2023-01-16,000701,厦门信达
2023-01-16,001236,弘业期货
2023-01-16,001339,智微智能
2023-01-16,002144,宏达高科
2023-01-16,002251,步步高
2023-01-16,002279,久其软件
2023-01-16,002280,ST联络
2023-01-16,002363,隆基机械
2023-01-16,002368,太极股份
2023-01-16,002474,榕基软件
2023-01-16,002500,山西证券
2023-01-16,002560,通达股份
2023-01-16,002678,珠江钢琴
2023-01-16,002718,友邦吊顶
2023-01-16,002762,*ST金比
2023-01-16,002793,罗欣药业
2023-01-16,002808,*ST恒久
2023-01-16,002821,凯莱英
2023-01-16,002927,泰永长征
2023-01-16,600095,湘财股份
2023-01-16,600128,苏豪弘业
2023-01-16,600191,华资实业
2023-01-16,600483,福能股份
2023-01-16,600501,航天晨光
2023-01-16,600559,老白干酒
2023-01-16,600705,中航产融
2023-01-16,600814,杭州解百
2023-01-16,600830,香溢融通
2023-01-16,601566,九牧王
2023-01-16,601828,美凯龙
2023-01-16,603055,台华新材
2023-01-16,603399,永杉锂业
2023-01-16,603808,歌力思
2023-01-16,605086,龙高股份
2023-01-17,000026,飞亚达
2023-01-17,000548,湖南投资
2023-01-17,000610,西安旅游
2023-01-17,000628,高新发展
2023-01-17,000721,西安饮食
2023-01-17,000755,山西高速
2023-01-17,000850,华茂股份
2023-01-17,000925,众合科技
2023-01-17,001236,弘业期货
2023-01-17,002037,保利联合
2023-01-17,002144,宏达高科
2023-01-17,002161,远望谷
2023-01-17,002363,隆基机械
2023-01-17,002576,通达动力
2023-01-17,002607,中公教育
2023-01-17,002655,共达电声
2023-01-17,002670,国盛证券
2023-01-17,002678,珠江钢琴
2023-01-17,002686,亿利达
2023-01-17,002725,跃岭股份
2023-01-17,002808,*ST恒久
2023-01-17,002882,金龙羽
2023-01-17,002927,泰永长征
2023-01-17,002952,亚世光电
2023-01-17,600077,*ST宋都
2023-01-17,600095,湘财股份
2023-01-17,600898,*ST美讯
2023-01-17,601828,美凯龙
2023-01-17,603028,赛福天
2023-01-17,603068,博通集成
2023-01-17,603803,瑞斯康达
2023-01-18,000026,飞亚达
2023-01-18,000056,皇庭国际
2023-01-18,000936,华西股份
2023-01-18,001236,弘业期货
2023-01-18,002161,远望谷
2023-01-18,002162,悦心健康
2023-01-18,002209,达意隆
2023-01-18,002290,禾盛新材
2023-01-18,002334,英威腾
2023-01-18,002343,慈文传媒
2023-01-18,002401,中远海科
2023-01-18,002403,爱仕达
2023-01-18,002560,通达股份
2023-01-18,002587,奥拓电子
2023-01-18,002642,荣联科技
2023-01-18,002670,国盛证券
2023-01-18,002725,跃岭股份
2023-01-18,002762,*ST金比
2023-01-18,002777,久远银海
2023-01-18,002808,*ST恒久
2023-01-18,002816,*ST和科
2023-01-18,002927,泰永长征
2023-01-18,002940,昂利康
2023-01-18,002957,科瑞技术
2023-01-18,002972,科安达
2023-01-18,003005,竞业达
2023-01-18,003029,吉大正元
2023-01-18,600105,永鼎股份
2023-01-18,600212,绿能慧充
2023-01-18,600463,空港股份
2023-01-18,600936,北投科技
2023-01-18,601828,美凯龙
2023-01-18,603214,爱婴室
2023-01-19,000045,深纺织A
2023-01-19,000532,华金资本
2023-01-19,000793,ST华闻
2023-01-19,000962,东方钽业
2023-01-19,001223,欧克科技
2023-01-19,001236,弘业期货
2023-01-19,001309,德明利
2023-01-19,001339,智微智能
2023-01-19,002178,延华智能
2023-01-19,002331,皖通科技
2023-01-19,002380,科远智慧
2023-01-19,002401,中远海科
2023-01-19,002651,利君股份
2023-01-19,002670,国盛证券
2023-01-19,002725,跃岭股份
2023-01-19,002771,真视通
2023-01-19,002777,久远银海
2023-01-19,002808,*ST恒久
2023-01-19,002848,*ST高斯
2023-01-19,002945,华林证券
2023-01-19,002961,瑞达期货
2023-01-19,002990,盛视科技
2023-01-19,003004,*ST声迅
2023-01-19,600536,中国软件
2023-01-19,600611,大众交通
2023-01-19,600771,广誉远
2023-01-19,601699,潞安环能
2023-01-19,603106,恒银科技
2023-01-20,000758,中色股份
2023-01-20,000831,中国稀土
2023-01-20,000975,山金国际
2023-01-20,001210,金房能源
2023-01-20,001339,智微智能
2023-01-20,002121,科陆电子
2023-01-20,002195,岩山科技
2023-01-20,002209,达意隆
2023-01-20,002279,久其软件
2023-01-20,002290,禾盛新材
2023-01-20,002380,科远智慧
2023-01-20,002401,中远海科
2023-01-20,002403,爱仕达
2023-01-20,002621,*ST美吉
2023-01-20,002787,华源控股
2023-01-20,002808,*ST恒久
2023-01-20,002835,同为股份
2023-01-20,002848,*ST高斯
2023-01-20,600193,*ST创兴
2023-01-20,600358,ST联合
2023-01-20,600536,中国软件
2023-01-20,600640,国脉文化
2023-01-20,600705,中航产融
2023-01-20,600853,龙建股份
2023-01-20,600971,恒源煤电
2023-01-20,601728,中国电信
2023-01-20,603636,南威软件
2023-01-30,000526,学大教育
2023-01-30,000561,烽火电子
2023-01-30,000678,襄阳轴承
2023-01-30,000681,视觉中国
2023-01-30,000716,黑芝麻
2023-01-30,000962,东方钽业
2023-01-30,001319,铭科精技
2023-01-30,002031,巨轮智能
2023-01-30,002058,*ST威尔
2023-01-30,002101,广东鸿图
2023-01-30,002184,海得控制
2023-01-30,002190,成飞集成
2023-01-30,002209,达意隆
2023-01-30,002229,鸿博股份
2023-01-30,002230,科大讯飞
2023-01-30,002253,*ST智胜
2023-01-30,002279,久其软件
2023-01-30,002290,禾盛新材
2023-01-30,002345,潮宏基
2023-01-30,002362,汉王科技
2023-01-30,002380,科远智慧
2023-01-30,002384,东山精密
2023-01-30,002393,力生制药
2023-01-30,002401,中远海科
2023-01-30,002403,爱仕达
2023-01-30,002536,飞龙股份
2023-01-30,002576,通达动力
2023-01-30,002600,领益智造
2023-01-30,002621,*ST美吉
2023-01-30,002654,万润科技
2023-01-30,002678,珠江钢琴
2023-01-30,002689,ST远智
2023-01-30,002708,光洋股份
2023-01-30,002713,*ST东易
2023-01-30,002772,众兴菌业
2023-01-30,002787,华源控股
2023-01-30,002808,*ST恒久
2023-01-30,002824,和胜股份
2023-01-30,002835,同为股份
2023-01-30,002848,*ST高斯
2023-01-30,002850,科达利
2023-01-30,002863,今飞凯达
2023-01-30,002868,*ST绿康
2023-01-30,002877,智能自控
2023-01-30,002888,惠威科技
2023-01-30,002953,日丰股份
2023-01-30,002976,瑞玛精密
2023-01-30,002997,瑞鹄模具
2023-01-30,003005,竞业达
2023-01-30,003007,直真科技
2023-01-30,600172,黄河旋风
2023-01-30,600250,南京商旅
2023-01-30,600705,中航产融
2023-01-30,600819,耀皮玻璃
2023-01-30,600933,爱柯迪
2023-01-30,601689,拓普集团
2023-01-30,601958,金钼股份
2023-01-30,603016,新宏泰
2023-01-30,603088,宁波精达
2023-01-30,603173,福斯达
2023-01-30,603200,上海洗霸
2023-01-30,603261,*ST立航
2023-01-30,603305,旭升集团
2023-01-30,603326,我乐家居
2023-01-30,603348,文灿股份
2023-01-30,603533,掌阅科技
2023-01-30,603697,有友食品
2023-01-30,603757,大元泵业
2023-01-30,603917,合力科技
2023-01-30,603985,恒润股份
2023-01-30,605098,行动教育
2023-01-30,605133,嵘泰股份
2023-01-30,605333,沪光股份
2023-01-30,605337,李子园
2023-01-31,000541,佛山照明
2023-01-31,000609,ST中迪
2023-01-31,000670,盈方微
2023-01-31,000681,视觉中国
2023-01-31,000701,厦门信达
2023-01-31,000821,ST京机
2023-01-31,000850,华茂股份
2023-01-31,002058,*ST威尔
2023-01-31,002068,黑猫股份
2023-01-31,002120,韵达股份
2023-01-31,002184,海得控制
2023-01-31,002190,成飞集成
2023-01-31,002209,达意隆
2023-01-31,002239,奥特佳
2023-01-31,002253,*ST智胜
2023-01-31,002362,汉王科技
2023-01-31,002403,爱仕达
2023-01-31,002527,新时达
2023-01-31,002571,德力股份
2023-01-31,002686,亿利达
2023-01-31,002708,光洋股份
2023-01-31,002767,先锋电子
2023-01-31,002808,*ST恒久
2023-01-31,002835,同为股份
2023-01-31,002877,智能自控
2023-01-31,600130,*ST波导
2023-01-31,600211,西藏药业
2023-01-31,600683,京投发展
2023-01-31,600768,宁波富邦
2023-01-31,600819,耀皮玻璃
2023-01-31,601028,玉龙股份
2023-01-31,603173,福斯达
2023-01-31,603200,上海洗霸
2023-01-31,603218,日月股份
2023-01-31,603281,江瀚新材
2023-01-31,603300,海南华铁
2023-01-31,603338,浙江鼎力
2023-01-31,603656,泰禾智能
2023-01-31,603909,建发合诚
2023-01-31,605133,嵘泰股份
2023-02-01,000026,飞亚达
2023-02-01,000065,北方国际
2023-02-01,000151,中成股份
2023-02-01,000599,青岛双星
2023-02-01,000701,厦门信达
2023-02-01,000758,中色股份
2023-02-01,000962,东方钽业
2023-02-01,001223,欧克科技
2023-02-01,001229,魅视科技
2023-02-01,002094,青岛金王
2023-02-01,002167,东方锆业
2023-02-01,002190,成飞集成
2023-02-01,002209,达意隆
2023-02-01,002235,安妮股份
2023-02-01,002253,*ST智胜
2023-02-01,002297,博云新材
2023-02-01,002354,天娱数科
2023-02-01,002362,汉王科技
2023-02-01,002378,章源钨业
2023-02-01,002403,爱仕达
2023-02-01,002463,沪电股份
2023-02-01,002494,华斯股份
2023-02-01,002579,中京电子
2023-02-01,002609,捷顺科技
2023-02-01,002708,光洋股份
2023-02-01,002713,*ST东易
2023-02-01,002717,ST岭南
2023-02-01,002735,王子新材
2023-02-01,002762,*ST金比
2023-02-01,002767,先锋电子
2023-02-01,002808,*ST恒久
2023-02-01,002819,东方中科
2023-02-01,002835,同为股份
2023-02-01,002842,翔鹭钨业
2023-02-01,002845,同兴达
2023-02-01,002877,智能自控
2023-02-01,002961,瑞达期货
2023-02-01,002992,宝明科技
2023-02-01,003032,*ST传智
2023-02-01,003040,楚天龙
2023-02-01,600195,中牧股份
2023-02-01,600297,广汇汽车
2023-02-01,600301,华锡有色
2023-02-01,600355,*ST精伦
2023-02-01,600476,湘邮科技
2023-02-01,600705,中航产融
2023-02-01,600714,金瑞矿业
2023-02-01,600768,宁波富邦
2023-02-01,600819,耀皮玻璃
2023-02-01,600961,株冶集团
2023-02-01,601020,华钰矿业
2023-02-01,601059,信达证券
2023-02-01,601236,红塔证券
2023-02-01,603173,福斯达
2023-02-01,603200,上海洗霸
2023-02-01,603281,江瀚新材
2023-02-01,603663,三祥新材
2023-02-01,603717,天域生物
2023-02-01,603779,威龙股份
2023-02-01,603895,天永智能
2023-02-01,603909,建发合诚
2023-02-01,605598,上海港湾
2023-02-02,000066,中国长城
2023-02-02,000409,云鼎科技
2023-02-02,000509,华塑控股
2023-02-02,000560,我爱我家
2023-02-02,000729,燕京啤酒
2023-02-02,000886,海南高速
2023-02-02,001215,千味央厨
2023-02-02,001266,宏英智能
2023-02-02,002167,东方锆业
2023-02-02,002209,达意隆
2023-02-02,002251,步步高
2023-02-02,002315,焦点科技
2023-02-02,002347,泰尔股份
2023-02-02,002348,高乐股份
2023-02-02,002362,汉王科技
2023-02-02,002401,中远海科
2023-02-02,002512,达华智能
2023-02-02,002536,飞龙股份
2023-02-02,002549,凯美特气
2023-02-02,002757,南兴股份
2023-02-02,002767,先锋电子
2023-02-02,002795,永和智控
2023-02-02,002835,同为股份
2023-02-02,002842,翔鹭钨业
2023-02-02,002845,同兴达
2023-02-02,002877,智能自控
2023-02-02,003013,地铁设计
2023-02-02,600063,皖维高新
2023-02-02,600070,*ST富润
2023-02-02,600084,中信尼雅
2023-02-02,600736,苏州高新
2023-02-02,601059,信达证券
2023-02-02,603106,恒银科技
2023-02-02,603173,福斯达
2023-02-02,603177,德创环保
2023-02-02,603281,江瀚新材
2023-02-02,603711,香飘飘
2023-02-02,603893,瑞芯微
2023-02-02,603983,丸美生物
2023-02-02,605089,味知香
2023-02-02,605168,三人行
2023-02-03,000711,ST京蓝
2023-02-03,000812,陕西金叶
2023-02-03,002103,广博股份
2023-02-03,002117,东港股份
2023-02-03,002167,东方锆业
2023-02-03,002190,成飞集成
2023-02-03,002235,安妮股份
2023-02-03,002241,歌尔股份
2023-02-03,002347,泰尔股份
2023-02-03,002354,天娱数科
2023-02-03,002362,汉王科技
2023-02-03,002368,太极股份
2023-02-03,002369,卓翼科技
2023-02-03,002512,达华智能
2023-02-03,002613,北玻股份
2023-02-03,002642,荣联科技
2023-02-03,002717,ST岭南
2023-02-03,002806,华锋股份
2023-02-03,002835,同为股份
2023-02-03,002842,翔鹭钨业
2023-02-03,002855,捷荣技术
2023-02-03,002877,智能自控
2023-02-03,002947,恒铭达
2023-02-03,002995,天地在线
2023-02-03,003004,*ST声迅
2023-02-03,003042,中农联合
2023-02-03,600819,耀皮玻璃
2023-02-03,600936,北投科技
2023-02-03,601059,信达证券
2023-02-03,603059,倍加洁
2023-02-03,603255,鼎际得
2023-02-03,603500,祥和实业
2023-02-03,603598,引力传媒
2023-02-03,603660,苏州科达
2023-02-06,000509,华塑控股
2023-02-06,000851,*ST高鸿
2023-02-06,002090,金智科技
2023-02-06,002103,广博股份
2023-02-06,002117,东港股份
2023-02-06,002224,三力士
2023-02-06,002226,江南化工
2023-02-06,002227,奥特迅
2023-02-06,002253,*ST智胜
2023-02-06,002337,赛象科技
2023-02-06,002339,积成电子
2023-02-06,002354,天娱数科
2023-02-06,002362,汉王科技
2023-02-06,002574,明牌珠宝
2023-02-06,002729,好利科技
2023-02-06,002757,南兴股份
2023-02-06,002806,华锋股份
2023-02-06,002813,路畅科技
2023-02-06,002855,捷荣技术
2023-02-06,003007,直真科技
2023-02-06,600375,汉马科技
2023-02-06,600817,宇通重工
2023-02-06,601059,信达证券
2023-02-06,601339,百隆东方
2023-02-06,601789,宁波建工
2023-02-06,603059,倍加洁
2023-02-06,603213,镇洋发展
2023-02-06,603222,济民健康
2023-02-06,603686,福龙马
2023-02-07,000622,恒立退
2023-02-07,000681,视觉中国
2023-02-07,001270,*ST铖昌
2023-02-07,002050,三花智控
2023-02-07,002093,国脉科技
2023-02-07,002117,东港股份
2023-02-07,002218,拓日新能
2023-02-07,002229,鸿博股份
2023-02-07,002292,奥飞娱乐
2023-02-07,002354,天娱数科
2023-02-07,002362,汉王科技
2023-02-07,002369,卓翼科技
2023-02-07,002577,雷柏科技
2023-02-07,002722,物产金轮
2023-02-07,002792,通宇通讯
2023-02-07,002806,华锋股份
2023-02-07,002813,路畅科技
2023-02-07,002855,捷荣技术
2023-02-07,002882,金龙羽
2023-02-07,002963,豪尔赛
2023-02-07,002980,华盛昌
2023-02-07,003021,兆威机电
2023-02-07,600817,宇通重工
2023-02-07,601059,信达证券
2023-02-07,601360,三六零
2023-02-07,603185,弘元绿能
2023-02-07,603200,上海洗霸
2023-02-07,603556,海兴电力
2023-02-07,603686,福龙马
2023-02-07,603728,鸣志电器
2023-02-07,603908,牧高笛
2023-02-07,605268,王力安防
2023-02-07,605598,上海港湾
2023-02-08,001255,博菲电气
2023-02-08,001283,豪鹏科技
2023-02-08,002229,鸿博股份
2023-02-08,002253,*ST智胜
2023-02-08,002272,川润股份
2023-02-08,002328,新朋股份
2023-02-08,002339,积成电子
2023-02-08,002341,ST新纶
2023-02-08,002350,北京科锐
2023-02-08,002364,中恒电气
2023-02-08,002490,山东墨龙
2023-02-08,002528,ST英飞拓
2023-02-08,002577,雷柏科技
2023-02-08,002598,山东章鼓
2023-02-08,002713,*ST东易
2023-02-08,002722,物产金轮
2023-02-08,002748,世龙实业
2023-02-08,002771,真视通
2023-02-08,002855,捷荣技术
2023-02-08,002860,星帅尔
2023-02-08,002882,金龙羽
2023-02-08,002927,泰永长征
2023-02-08,002951,金时科技
2023-02-08,600817,宇通重工
2023-02-08,600847,万里股份
2023-02-08,601059,信达证券
2023-02-08,601360,三六零
2023-02-09,000584,工智退
2023-02-09,000701,厦门信达
2023-02-09,000779,甘咨询
2023-02-09,000829,天音控股
2023-02-09,000977,浪潮信息
2023-02-09,001255,博菲电气
2023-02-09,002068,黑猫股份
2023-02-09,002148,北纬科技
2023-02-09,002229,鸿博股份
2023-02-09,002328,新朋股份
2023-02-09,002400,省广集团
