date,code,name
2025-01-15,300299,富春股份
2025-01-15,300472,*ST新元
2025-01-15,300792,壹网壹创
2025-01-15,300814,中富电路
2025-01-15,600128,苏豪弘业
2025-01-15,600137,浪莎股份
2025-01-15,600156,华升股份
2025-01-15,600358,ST联合
2025-01-15,600367,红星发展
2025-01-15,600423,柳化股份
2025-01-15,600539,狮头股份
2025-01-15,600556,天下秀
2025-01-15,600689,上海三毛
2025-01-15,600698,湖南天雁
2025-01-15,600714,金瑞矿业
2025-01-15,600753,*ST海钦
2025-01-15,600843,上工申贝
2025-01-15,600981,苏豪汇鸿
2025-01-15,600984,建设机械
2025-01-15,601865,福莱特
2025-01-15,603068,博通集成
2025-01-15,603177,德创环保
2025-01-15,603212,赛伍技术
2025-01-15,603270,金帝股份
2025-01-15,603272,联翔股份
