date,code,name
2024-03-18,300808,久量股份
2024-03-18,300900,广联航空
2024-03-18,300995,奇德新材
2024-03-18,301024,霍普股份
2024-03-18,301049,超越科技
2024-03-18,301067,显盈科技
2024-03-18,301230,泓博医药
2024-03-18,301396,宏景科技
2024-03-18,301489,思泉新材
2024-03-18,600006,东风股份
2024-03-18,600081,东风科技
2024-03-18,600083,*ST博信
2024-03-18,600215,派斯林
2024-03-18,600234,科新发展
2024-03-18,600281,华阳新材
2024-03-18,600418,江淮汽车
2024-03-18,600421,*ST华嵘
2024-03-18,600498,烽火通信
2024-03-18,600580,卧龙电驱
2024-03-18,600633,浙数文化
2024-03-18,600667,太极实业
2024-03-18,600715,文投控股
2024-03-18,600807,济高发展
2024-03-18,600841,动力新科
2024-03-18,600843,上工申贝
2024-03-18,601086,国芳集团
2024-03-18,601118,海南橡胶
2024-03-18,601388,怡球资源
2024-03-18,601901,方正证券
2024-03-18,603011,合锻智能
2024-03-18,603013,亚普股份
2024-03-18,603052,可川科技
2024-03-18,603089,正裕工业
2024-03-18,603095,越剑智能
2024-03-18,603106,恒银科技
2024-03-18,603122,合富中国
2024-03-18,603139,康惠股份
2024-03-18,603186,华正新材
2024-03-18,603232,格尔软件
2024-03-18,603261,*ST立航
2024-03-18,603316,诚邦股份
2024-03-18,603327,福蓉科技
2024-03-18,603377,ST东时
2024-03-18,603578,三星新材
2024-03-18,603580,*ST艾艾
2024-03-18,603598,引力传媒
2024-03-18,603669,灵康药业
2024-03-18,603716,塞力医疗
2024-03-18,603879,永悦科技
2024-03-18,603928,兴业股份
2024-03-18,603963,*ST大药
2024-03-18,603976,正川股份
2024-03-18,605008,长鸿高科
2024-03-18,605178,时空科技
2024-03-18,605366,宏柏新材
2024-03-18,688048,长光华芯
2024-03-18,688070,纵横股份
2024-03-18,688183,生益电子
2024-03-18,688202,美迪西
2024-03-18,688222,成都先导
2024-03-18,688246,嘉和美康
2024-03-18,688256,寒武纪
2024-03-18,688260,昀冢科技
2024-03-18,688329,艾隆科技
2024-03-18,688399,硕世生物
2024-03-18,688516,奥特维
2024-03-18,688522,纳睿雷达
2024-03-18,688631,莱斯信息
2024-03-18,688668,鼎通科技
2024-03-19,000571,新大洲A
2024-03-19,000586,汇源通信
2024-03-19,000710,贝瑞基因
2024-03-19,000719,中原传媒
2024-03-19,000791,甘肃能源
2024-03-19,000801,四川九洲
2024-03-19,000833,粤桂股份
2024-03-19,000908,*ST景峰
2024-03-19,000917,电广传媒
2024-03-19,001206,依依股份
2024-03-19,001283,豪鹏科技
2024-03-19,001366,播恩集团
2024-03-19,002055,ST得润
2024-03-19,002141,贤丰控股
2024-03-19,002196,方正电机
2024-03-19,002211,ST宏达
2024-03-19,002227,奥特迅
2024-03-19,002355,兴民智通
2024-03-19,002496,*ST辉丰
2024-03-19,002521,齐峰新材
2024-03-19,002574,明牌珠宝
2024-03-19,002842,翔鹭钨业
2024-03-19,002861,瀛通通讯
2024-03-19,002869,金溢科技
2024-03-19,002952,亚世光电
2024-03-19,002976,瑞玛精密
2024-03-19,002982,湘佳股份
2024-03-19,003019,宸展光电
2024-03-19,300252,金信诺
2024-03-19,300419,ST浩丰
2024-03-19,300552,万集科技
2024-03-19,300637,扬帆新材
2024-03-19,300807,天迈科技
2024-03-19,300913,兆龙互连
2024-03-19,301055,张小泉
2024-03-19,301121,紫建电子
2024-03-19,301302,华如科技
2024-03-19,301339,通行宝
2024-03-19,301356,天振股份
2024-03-19,600083,*ST博信
2024-03-19,600152,维科技术
2024-03-19,600439,瑞贝卡
2024-03-19,600505,西昌电力
2024-03-19,600506,统一股份
2024-03-19,600565,ST迪马
2024-03-19,600818,中路股份
2024-03-19,600841,动力新科
2024-03-19,603023,威帝股份
2024-03-19,603153,上海建科
2024-03-19,603269,海鸥股份
2024-03-19,603327,福蓉科技
2024-03-19,603331,百达精工
2024-03-19,603363,傲农生物
2024-03-19,603373,安邦护卫
2024-03-19,603375,盛景微
2024-03-19,603377,ST东时
2024-03-19,603580,*ST艾艾
2024-03-19,603601,再升科技
2024-03-19,603716,塞力医疗
2024-03-19,603789,*ST星农
2024-03-19,603798,康普顿
2024-03-19,603879,永悦科技
2024-03-19,603963,*ST大药
2024-03-19,605081,*ST太和
2024-03-19,605138,盛泰集团
2024-03-19,605277,新亚电子
2024-03-19,605296,神农集团
2024-03-19,605337,李子园
2024-03-19,688027,国盾量子
2024-03-19,688629,华丰科技
2024-03-19,688668,鼎通科技
2024-03-20,000571,新大洲A
2024-03-20,000710,贝瑞基因
2024-03-20,000737,北方铜业
2024-03-20,000777,中核科技
2024-03-20,000791,甘肃能源
2024-03-20,000801,四川九洲
2024-03-20,000838,财信发展
2024-03-20,000917,电广传媒
2024-03-20,001206,依依股份
2024-03-20,001309,德明利
2024-03-20,001324,长青科技
2024-03-20,002055,ST得润
2024-03-20,002130,沃尔核材
2024-03-20,002148,北纬科技
2024-03-20,002204,大连重工
2024-03-20,002211,ST宏达
2024-03-20,002253,*ST智胜
2024-03-20,002295,精艺股份
2024-03-20,002306,*ST云网
2024-03-20,002308,*ST威创
2024-03-20,002343,慈文传媒
2024-03-20,002377,国创高新
2024-03-20,002432,九安医疗
2024-03-20,002474,榕基软件
2024-03-20,002496,*ST辉丰
2024-03-20,002551,尚荣医疗
2024-03-20,002621,*ST美吉
2024-03-20,002636,金安国纪
2024-03-20,002641,公元股份
2024-03-20,002795,永和智控
2024-03-20,002798,帝欧水华
2024-03-20,002846,英联股份
2024-03-20,002858,力盛体育
2024-03-20,002862,实丰文化
2024-03-20,002871,伟隆股份
2024-03-20,002977,天箭科技
2024-03-20,002980,华盛昌
2024-03-20,300107,建新股份
2024-03-20,300133,华策影视
2024-03-20,300135,宝利国际
2024-03-20,300229,拓尔思
2024-03-20,300270,中威电子
2024-03-20,300271,华宇软件
2024-03-20,300429,强力新材
2024-03-20,300484,蓝海华腾
2024-03-20,300634,彩讯股份
2024-03-20,300654,世纪天鸿
2024-03-20,300681,英搏尔
2024-03-20,300725,药石科技
2024-03-20,300781,因赛集团
2024-03-20,300785,值得买
2024-03-20,300913,兆龙互连
2024-03-20,301049,超越科技
2024-03-20,301060,兰卫医学
2024-03-20,301085,亚康股份
2024-03-20,301217,铜冠铜箔
2024-03-20,301231,荣信文化
2024-03-20,301235,华康洁净
2024-03-20,301237,和顺科技
2024-03-20,301378,通达海
2024-03-20,600006,东风股份
2024-03-20,600083,*ST博信
2024-03-20,600148,长春一东
2024-03-20,600152,维科技术
2024-03-20,600165,*ST宁科
2024-03-20,600178,东安动力
2024-03-20,600213,*ST亚星
2024-03-20,600255,鑫科材料
2024-03-20,600375,汉马科技
2024-03-20,600580,卧龙电驱
2024-03-20,600615,鑫源智造
2024-03-20,600793,宜宾纸业
2024-03-20,600841,动力新科
2024-03-20,603002,宏昌电子
2024-03-20,603023,威帝股份
2024-03-20,603050,科林电气
2024-03-20,603139,康惠股份
2024-03-20,603269,海鸥股份
2024-03-20,603305,旭升集团
2024-03-20,603322,超讯通信
2024-03-20,603327,福蓉科技
2024-03-20,603357,设计总院
2024-03-20,603363,傲农生物
2024-03-20,603373,安邦护卫
2024-03-20,603375,盛景微
2024-03-20,603377,ST东时
2024-03-20,603533,掌阅科技
2024-03-20,603580,*ST艾艾
2024-03-20,603598,引力传媒
2024-03-20,603601,再升科技
2024-03-20,603716,塞力医疗
2024-03-20,603721,*ST天择
2024-03-20,603848,好太太
2024-03-20,603879,永悦科技
2024-03-20,603963,*ST大药
2024-03-20,605005,合兴股份
2024-03-20,605056,咸亨国际
2024-03-20,605277,新亚电子
2024-03-20,688095,福昕软件
2024-03-20,688097,博众精工
2024-03-20,688158,优刻得
2024-03-20,688290,景业智能
2024-03-20,688393,安必平
2024-03-20,688519,南亚新材
2024-03-20,688590,新致软件
2024-03-20,688631,莱斯信息
2024-03-20,688787,海天瑞声
2024-03-21,000506,招金黄金
2024-03-21,000710,贝瑞基因
2024-03-21,000881,中广核技
2024-03-21,001201,东瑞股份
2024-03-21,001309,德明利
2024-03-21,002058,*ST威尔
2024-03-21,002075,沙钢股份
2024-03-21,002124,天邦食品
2024-03-21,002130,沃尔核材
2024-03-21,002148,北纬科技
2024-03-21,002213,大为股份
2024-03-21,002308,*ST威创
2024-03-21,002361,神剑股份
2024-03-21,002553,南方精工
2024-03-21,002575,群兴玩具
2024-03-21,002621,*ST美吉
2024-03-21,002657,中科金财
2024-03-21,002715,登云股份
2024-03-21,002735,王子新材
2024-03-21,002825,纳尔股份
2024-03-21,002840,华统股份
2024-03-21,002862,实丰文化
2024-03-21,002871,伟隆股份
2024-03-21,002968,新大正
2024-03-21,002982,湘佳股份
2024-03-21,003026,中晶科技
2024-03-21,300056,中创环保
2024-03-21,300063,天龙集团
2024-03-21,300067,安诺其
2024-03-21,300133,华策影视
2024-03-21,300182,捷成股份
2024-03-21,300290,荣科科技
2024-03-21,300411,金盾股份
2024-03-21,300542,新晨科技
2024-03-21,300553,集智股份
2024-03-21,300690,双一科技
2024-03-21,300822,贝仕达克
2024-03-21,301013,利和兴
2024-03-21,301025,读客文化
2024-03-21,600083,*ST博信
2024-03-21,600165,*ST宁科
2024-03-21,600229,城市传媒
2024-03-21,600234,科新发展
2024-03-21,600243,*ST海华
2024-03-21,600331,宏达股份
2024-03-21,600580,卧龙电驱
2024-03-21,600593,大连圣亚
2024-03-21,600678,四川金顶
2024-03-21,600841,动力新科
2024-03-21,600843,上工申贝
2024-03-21,600844,金煤科技
2024-03-21,600986,浙文互联
2024-03-21,600990,四创电子
2024-03-21,601137,博威合金
2024-03-21,603018,华设集团
2024-03-21,603021,ST华鹏
2024-03-21,603023,威帝股份
2024-03-21,603042,华脉科技
2024-03-21,603085,天成自控
2024-03-21,603196,日播时尚
2024-03-21,603218,日月股份
2024-03-21,603226,菲林格尔
2024-03-21,603261,*ST立航
2024-03-21,603344,星德胜
2024-03-21,603356,华菱精工
2024-03-21,603357,设计总院
2024-03-21,603363,傲农生物
2024-03-21,603377,ST东时
2024-03-21,603383,顶点软件
2024-03-21,603499,翔港科技
2024-03-21,603533,掌阅科技
2024-03-21,603580,*ST艾艾
2024-03-21,603718,海利生物
2024-03-21,603721,*ST天择
2024-03-21,603879,永悦科技
2024-03-21,603963,*ST大药
2024-03-21,605056,咸亨国际
2024-03-21,605180,华生科技
2024-03-21,605277,新亚电子
2024-03-21,605296,神农集团
2024-03-21,688070,纵横股份
2024-03-21,688103,国力电子
2024-03-21,688433,华曙高科
2024-03-22,000156,华数传媒
2024-03-22,000420,吉林化纤
2024-03-22,000534,万泽股份
2024-03-22,000715,中兴商业
2024-03-22,000719,中原传媒
2024-03-22,000903,ST云动
2024-03-22,002119,康强电子
2024-03-22,002130,沃尔核材
2024-03-22,002171,楚江新材
2024-03-22,002210,飞马国际
2024-03-22,002213,大为股份
2024-03-22,002343,慈文传媒
2024-03-22,002388,ST新亚
2024-03-22,002553,南方精工
2024-03-22,002609,捷顺科技
2024-03-22,002669,康达新材
2024-03-22,002735,王子新材
2024-03-22,002893,京能热力
2024-03-22,002929,润建股份
2024-03-22,002980,华盛昌
2024-03-22,300097,ST智云
2024-03-22,300133,华策影视
2024-03-22,300170,汉得信息
2024-03-22,300280,紫天退
2024-03-22,300364,中文在线
2024-03-22,300442,润泽科技
2024-03-22,300654,世纪天鸿
2024-03-22,300738,奥飞数据
2024-03-22,300843,胜蓝股份
2024-03-22,300887,谱尼测试
2024-03-22,300913,兆龙互连
2024-03-22,300991,创益通
2024-03-22,301025,读客文化
2024-03-22,301085,亚康股份
2024-03-22,301123,奕东电子
2024-03-22,301306,西测测试
2024-03-22,301369,联动科技
2024-03-22,600083,*ST博信
2024-03-22,600165,*ST宁科
2024-03-22,600234,科新发展
2024-03-22,600243,*ST海华
2024-03-22,600250,南京商旅
2024-03-22,600421,*ST华嵘
2024-03-22,600577,精达股份
2024-03-22,600602,云赛智联
2024-03-22,600683,京投发展
2024-03-22,600825,新华传媒
2024-03-22,600841,动力新科
2024-03-22,600889,南京化纤
2024-03-22,600973,宝胜股份
2024-03-22,601137,博威合金
2024-03-22,601595,上海电影
2024-03-22,603002,宏昌电子
2024-03-22,603004,鼎龙科技
2024-03-22,603079,圣达生物
2024-03-22,603221,爱丽家居
2024-03-22,603316,诚邦股份
2024-03-22,603389,*ST亚振
2024-03-22,603499,翔港科技
2024-03-22,603533,掌阅科技
2024-03-22,603577,汇金通
2024-03-22,603613,国联股份
2024-03-22,603629,利通电子
2024-03-22,603721,*ST天择
2024-03-22,603825,ST华扬
2024-03-22,605180,华生科技
2024-03-22,605198,安德利
2024-03-22,688229,博睿数据
2024-03-22,688372,伟测科技
2024-03-22,688629,华丰科技
2024-03-22,688668,鼎通科技
2024-03-25,000890,法尔胜
2024-03-25,001206,依依股份
2024-03-25,001366,播恩集团
2024-03-25,001896,豫能控股
2024-03-25,002207,准油股份
2024-03-25,002669,康达新材
2024-03-25,002722,物产金轮
2024-03-25,002725,跃岭股份
2024-03-25,002735,王子新材
2024-03-25,002828,贝肯能源
2024-03-25,002861,瀛通通讯
2024-03-25,002889,东方嘉盛
2024-03-25,002908,德生科技
2024-03-25,002999,天禾股份
2024-03-25,003029,吉大正元
2024-03-25,300175,ST朗源
2024-03-25,300191,潜能恒信
2024-03-25,300419,ST浩丰
2024-03-25,300520,科大国创
2024-03-25,300887,谱尼测试
2024-03-25,300988,津荣天宇
2024-03-25,301022,海泰科
2024-03-25,301072,中捷精工
2024-03-25,301161,唯万密封
2024-03-25,600083,*ST博信
2024-03-25,600165,*ST宁科
2024-03-25,600198,大唐电信
2024-03-25,600243,*ST海华
2024-03-25,600361,创新新材
2024-03-25,600577,精达股份
2024-03-25,600683,京投发展
2024-03-25,600793,宜宾纸业
2024-03-25,600984,建设机械
2024-03-25,603003,退市龙宇
2024-03-25,603037,凯众股份
2024-03-25,603079,圣达生物
2024-03-25,603221,爱丽家居
2024-03-25,603256,宏和科技
2024-03-25,603389,*ST亚振
2024-03-25,603499,翔港科技
2024-03-25,603580,*ST艾艾
2024-03-25,603607,京华激光
2024-03-25,603626,科森科技
2024-03-25,603688,石英股份
2024-03-25,603709,中源家居
2024-03-25,603813,*ST原尚
2024-03-25,605178,时空科技
2024-03-25,605180,华生科技
2024-03-25,605198,安德利
2024-03-26,000572,海马汽车
2024-03-26,000680,山推股份
2024-03-26,000965,天保基建
2024-03-26,001282,三联锻造
2024-03-26,001358,兴欣新材
2024-03-26,002151,北斗星通
2024-03-26,002326,永太科技
2024-03-26,002341,ST新纶
2024-03-26,002388,ST新亚
2024-03-26,002682,龙洲股份
2024-03-26,002708,光洋股份
2024-03-26,002709,天赐材料
2024-03-26,002722,物产金轮
2024-03-26,002805,丰元股份
2024-03-26,002848,*ST高斯
2024-03-26,002953,日丰股份
2024-03-26,002957,科瑞技术
2024-03-26,002980,华盛昌
2024-03-26,300073,当升科技
2024-03-26,300083,创世纪
2024-03-26,300094,国联水产
2024-03-26,300172,中电环保
2024-03-26,300242,佳云科技
2024-03-26,300343,ST联创
2024-03-26,300438,鹏辉能源
2024-03-26,300489,光智科技
2024-03-26,300530,领湃科技
2024-03-26,300555,ST路通
2024-03-26,300577,开润股份
2024-03-26,300585,奥联电子
2024-03-26,300648,星云股份
2024-03-26,300738,奥飞数据
2024-03-26,300843,胜蓝股份
2024-03-26,300890,翔丰华
2024-03-26,300962,中金辐照
2024-03-26,300988,津荣天宇
2024-03-26,301092,争光股份
2024-03-26,301228,实朴检测
2024-03-26,301349,信德新材
2024-03-26,301499,维科精密
2024-03-26,600159,大龙地产
2024-03-26,600165,*ST宁科
2024-03-26,600200,退市苏吴
2024-03-26,600241,时代万恒
2024-03-26,600243,*ST海华
2024-03-26,600257,大湖股份
2024-03-26,600361,创新新材
2024-03-26,600400,红豆股份
2024-03-26,600605,汇通能源
2024-03-26,600683,京投发展
2024-03-26,600696,*ST岩石
2024-03-26,600748,上实发展
2024-03-26,600984,建设机械
2024-03-26,603006,联明股份
2024-03-26,603031,安孚科技
2024-03-26,603037,凯众股份
2024-03-26,603079,圣达生物
2024-03-26,603192,汇得科技
2024-03-26,603221,爱丽家居
2024-03-26,603230,内蒙新华
2024-03-26,603256,宏和科技
2024-03-26,603363,傲农生物
2024-03-26,603373,安邦护卫
2024-03-26,603388,*ST元成
2024-03-26,603389,*ST亚振
2024-03-26,603499,翔港科技
2024-03-26,603527,众源新材
2024-03-26,603626,科森科技
2024-03-26,603659,璞泰来
2024-03-26,603663,三祥新材
2024-03-26,603810,丰山集团
2024-03-26,603936,博敏电子
2024-03-26,605069,正和生态
2024-03-26,605100,华丰股份
2024-03-26,605180,华生科技
2024-03-26,605198,安德利
2024-03-26,605378,野马电池
2024-03-26,688113,联测科技
2024-03-26,688529,豪森智能
2024-03-26,688662,富信科技
2024-03-27,000099,中信海直
2024-03-27,001222,源飞宠物
2024-03-27,001358,兴欣新材
2024-03-27,002058,*ST威尔
2024-03-27,002331,皖通科技
2024-03-27,002420,毅昌科技
2024-03-27,002562,兄弟科技
2024-03-27,002621,*ST美吉
2024-03-27,002626,金达威
2024-03-27,002676,顺威股份
2024-03-27,002712,思美传媒
2024-03-27,002715,登云股份
2024-03-27,002719,麦趣尔
2024-03-27,002769,普路通
2024-03-27,002847,盐津铺子
2024-03-27,002869,金溢科技
2024-03-27,002957,科瑞技术
2024-03-27,300261,雅本化学
2024-03-27,300267,尔康制药
2024-03-27,300318,博晖创新
2024-03-27,300411,金盾股份
2024-03-27,300462,ST华铭
2024-03-27,300813,泰林生物
2024-03-27,300892,品渥食品
2024-03-27,300942,易瑞生物
2024-03-27,600165,*ST宁科
2024-03-27,600198,大唐电信
2024-03-27,600234,科新发展
2024-03-27,600463,空港股份
2024-03-27,600683,京投发展
2024-03-27,600715,文投控股
2024-03-27,603006,联明股份
2024-03-27,603023,威帝股份
2024-03-27,603031,安孚科技
2024-03-27,603079,圣达生物
2024-03-27,603139,康惠股份
2024-03-27,603221,爱丽家居
2024-03-27,603373,安邦护卫
2024-03-27,603389,*ST亚振
2024-03-27,603626,科森科技
2024-03-27,603679,华体科技
2024-03-27,603709,中源家居
2024-03-27,603719,良品铺子
2024-03-27,603721,*ST天择
2024-03-27,603810,丰山集团
2024-03-27,603813,*ST原尚
2024-03-27,603895,天永智能
2024-03-27,603933,睿能科技
2024-03-27,603963,*ST大药
2024-03-27,605162,新中港
2024-03-27,605180,华生科技
2024-03-28,000099,中信海直
2024-03-28,000415,渤海租赁
2024-03-28,000420,吉林化纤
2024-03-28,000561,烽火电子
2024-03-28,000571,新大洲A
2024-03-28,000701,厦门信达
2024-03-28,000903,ST云动
2024-03-28,000977,浪潮信息
2024-03-28,001696,宗申动力
2024-03-28,002023,海特高新
2024-03-28,002085,万丰奥威
2024-03-28,002097,山河智能
2024-03-28,002148,北纬科技
2024-03-28,002217,合力泰
2024-03-28,002361,神剑股份
2024-03-28,002413,雷科防务
2024-03-28,002520,日发精机
2024-03-28,002526,山东矿机
2024-03-28,002528,ST英飞拓
2024-03-28,002553,南方精工
2024-03-28,002565,顺灏股份
2024-03-28,002579,中京电子
2024-03-28,002599,盛通股份
2024-03-28,002636,金安国纪
2024-03-28,002638,勤上股份
2024-03-28,002658,雪迪龙
2024-03-28,002676,顺威股份
2024-03-28,002769,普路通
2024-03-28,002792,通宇通讯
2024-03-28,002829,星网宇达
2024-03-28,002932,明德生物
2024-03-28,002963,豪尔赛
2024-03-28,002967,广电计量
2024-03-28,002981,朝阳科技
2024-03-28,002999,天禾股份
2024-03-28,300036,超图软件
2024-03-28,300044,ST赛为
2024-03-28,300053,航宇微
2024-03-28,300067,安诺其
2024-03-28,300074,华平股份
2024-03-28,300075,数字政通
2024-03-28,300083,创世纪
2024-03-28,300107,建新股份
2024-03-28,300232,洲明科技
2024-03-28,300284,苏交科
2024-03-28,300292,吴通控股
2024-03-28,300342,天银机电
2024-03-28,300352,北信源
2024-03-28,300411,金盾股份
2024-03-28,300418,昆仑万维
2024-03-28,300424,航新科技
2024-03-28,300469,信息发展
2024-03-28,300484,蓝海华腾
2024-03-28,300506,*ST名家
2024-03-28,300542,新晨科技
2024-03-28,300563,神宇股份
2024-03-28,300690,双一科技
2024-03-28,300696,爱乐达
2024-03-28,300719,安达维尔
2024-03-28,300735,光弘科技
2024-03-28,300738,奥飞数据
2024-03-28,300771,智莱科技
2024-03-28,300777,中简科技
2024-03-28,300887,谱尼测试
2024-03-28,300889,爱克股份
2024-03-28,300900,广联航空
2024-03-28,300965,恒宇信通
2024-03-28,300975,商络电子
2024-03-28,300988,津荣天宇
2024-03-28,300989,蕾奥规划
2024-03-28,301002,崧盛股份
2024-03-28,301025,读客文化
2024-03-28,301091,深城交
2024-03-28,301165,锐捷网络
2024-03-28,301185,鸥玛软件
2024-03-28,301248,杰创智能
2024-03-28,301329,信音电子
2024-03-28,301398,星源卓镁
2024-03-28,600165,*ST宁科
2024-03-28,600191,华资实业
2024-03-28,600506,统一股份
2024-03-28,600580,卧龙电驱
2024-03-28,600843,上工申贝
2024-03-28,600881,亚泰集团
2024-03-28,600990,四创电子
2024-03-28,603006,联明股份
2024-03-28,603058,永吉股份
2024-03-28,603221,爱丽家居
2024-03-28,603232,格尔软件
2024-03-28,603261,*ST立航
2024-03-28,603308,应流股份
2024-03-28,603357,设计总院
2024-03-28,603389,*ST亚振
2024-03-28,603603,退市博天
2024-03-28,603607,京华激光
2024-03-28,603663,三祥新材
2024-03-28,603667,五洲新春
2024-03-28,603679,华体科技
2024-03-28,603810,丰山集团
2024-03-28,603887,城地香江
2024-03-28,603967,中创物流
2024-03-28,603992,松霖科技
2024-03-28,605080,浙江自然
2024-03-28,605118,力鼎光电
2024-03-28,605162,新中港
2024-03-28,605180,华生科技
2024-03-28,605277,新亚电子
2024-03-28,605298,必得科技
2024-03-28,688022,瀚川智能
2024-03-28,688066,航天宏图
2024-03-28,688070,纵横股份
2024-03-28,688260,昀冢科技
2024-03-28,688287,*ST观典
2024-03-28,688297,中无人机
2024-03-28,688552,航天南湖
2024-03-28,688568,中科星图
2024-03-28,688592,司南导航
2024-03-28,688631,莱斯信息
2024-03-28,688648,中邮科技
2024-03-28,688668,鼎通科技
2024-03-29,000099,中信海直
2024-03-29,000603,盛达资源
2024-03-29,000701,厦门信达
2024-03-29,000737,北方铜业
2024-03-29,000826,启迪环境
2024-03-29,000890,法尔胜
2024-03-29,001696,宗申动力
2024-03-29,002130,沃尔核材
2024-03-29,002194,武汉凡谷
2024-03-29,002377,国创高新
2024-03-29,002446,盛路通信
2024-03-29,002533,金杯电工
2024-03-29,002589,瑞康医药
2024-03-29,002625,光启技术
2024-03-29,002645,华宏科技
2024-03-29,002660,茂硕电源
2024-03-29,002769,普路通
2024-03-29,002778,中晟高科
2024-03-29,002792,通宇通讯
2024-03-29,002796,世嘉科技
2024-03-29,002840,华统股份
2024-03-29,002848,*ST高斯
2024-03-29,002895,川恒股份
2024-03-29,002963,豪尔赛
2024-03-29,002999,天禾股份
2024-03-29,300205,*ST天喻
2024-03-29,300322,硕贝德
2024-03-29,300430,诚益通
2024-03-29,300627,华测导航
2024-03-29,300638,广和通
2024-03-29,300757,罗博特科
2024-03-29,300818,耐普矿机
2024-03-29,300988,津荣天宇
2024-03-29,300989,蕾奥规划
2024-03-29,301022,海泰科
2024-03-29,301049,超越科技
2024-03-29,301091,深城交
2024-03-29,301186,超达装备
2024-03-29,301232,飞沃科技
2024-03-29,301489,思泉新材
2024-03-29,301508,中机认检
2024-03-29,600007,中国国贸
2024-03-29,600097,开创国际
2024-03-29,600113,浙江东日
2024-03-29,600200,退市苏吴
2024-03-29,600203,福日电子
2024-03-29,600302,标准股份
2024-03-29,600593,大连圣亚
2024-03-29,600612,老凤祥
2024-03-29,600807,济高发展
2024-03-29,600881,亚泰集团
2024-03-29,600988,赤峰黄金
2024-03-29,600992,贵绳股份
2024-03-29,601388,怡球资源
2024-03-29,601808,中海油服
2024-03-29,601975,招商南油
2024-03-29,603006,联明股份
2024-03-29,603037,凯众股份
2024-03-29,603050,科林电气
2024-03-29,603058,永吉股份
2024-03-29,603085,天成自控
2024-03-29,603096,新经典
2024-03-29,603097,江苏华辰
2024-03-29,603527,众源新材
2024-03-29,603663,三祥新材
2024-03-29,603679,华体科技
2024-03-29,603798,康普顿
2024-03-29,603843,*ST正平
2024-03-29,603855,华荣股份
2024-03-29,603900,莱绅通灵
2024-03-29,603926,铁流股份
2024-03-29,605001,威奥股份
2024-03-29,605138,盛泰集团
2024-03-29,605178,时空科技
2024-03-29,605180,华生科技
2024-03-29,605198,安德利
2024-03-29,605296,神农集团
2024-03-29,605319,无锡振华
2024-03-29,688066,航天宏图
2024-03-29,688109,品茗科技
2024-03-29,688121,卓然股份
2024-03-29,688182,灿勤科技
2024-03-29,688260,昀冢科技
2024-03-29,688279,峰岹科技
2024-03-29,688321,微芯生物
2024-03-29,688372,伟测科技
2024-03-29,688522,纳睿雷达
2024-03-29,688618,三旺通信
2024-04-01,000099,中信海直
2024-04-01,000100,TCL科技
2024-04-01,000546,金圆股份
2024-04-01,000622,恒立退
2024-04-01,000701,厦门信达
2024-04-01,000783,长江证券
2024-04-01,001288,运机集团
2024-04-01,001339,智微智能
2024-04-01,001373,翔腾新材
2024-04-01,002097,山河智能
2024-04-01,002099,海翔药业
2024-04-01,002167,东方锆业
2024-04-01,002239,奥特佳
2024-04-01,002254,泰和新材
2024-04-01,002295,精艺股份
2024-04-01,002308,*ST威创
2024-04-01,002324,普利特
2024-04-01,002362,汉王科技
2024-04-01,002387,维信诺
2024-04-01,002541,鸿路钢构
2024-04-01,002568,百润股份
2024-04-01,002581,ST未名
2024-04-01,002638,勤上股份
2024-04-01,002725,跃岭股份
2024-04-01,002731,萃华珠宝
2024-04-01,002769,普路通
2024-04-01,002778,中晟高科
2024-04-01,002796,世嘉科技
2024-04-01,002801,微光股份
2024-04-01,002850,科达利
2024-04-01,002882,金龙羽
2024-04-01,002901,大博医疗
2024-04-01,002906,华阳集团
2024-04-01,002928,华夏航空
2024-04-01,002963,豪尔赛
2024-04-01,002967,广电计量
2024-04-01,003001,中岩大地
2024-04-01,300063,天龙集团
2024-04-01,300074,华平股份
2024-04-01,300107,建新股份
2024-04-01,300119,瑞普生物
2024-04-01,300221,银禧科技
2024-04-01,300243,瑞丰高材
2024-04-01,300254,仟源医药
2024-04-01,300322,硕贝德
2024-04-01,300327,中颖电子
2024-04-01,300418,昆仑万维
2024-04-01,300477,ST合纵
2024-04-01,300481,濮阳惠成
2024-04-01,300536,农尚环境
2024-04-01,300618,寒锐钴业
2024-04-01,300778,新城市
2024-04-01,300779,惠城环保
2024-04-01,300806,斯迪克
2024-04-01,300831,派瑞股份
2024-04-01,300841,康华生物
2024-04-01,300887,谱尼测试
2024-04-01,300926,博俊科技
2024-04-01,300995,奇德新材
2024-04-01,301022,海泰科
2024-04-01,301025,读客文化
2024-04-01,301045,天禄科技
2024-04-01,301061,匠心家居
2024-04-01,301072,中捷精工
2024-04-01,301148,嘉戎技术
2024-04-01,301219,腾远钴业
2024-04-01,301500,飞南资源
2024-04-01,600097,开创国际
2024-04-01,600121,郑州煤电
2024-04-01,600257,大湖股份
2024-04-01,600288,大恒科技
2024-04-01,600423,柳化股份
2024-04-01,600463,空港股份
2024-04-01,600569,安阳钢铁
2024-04-01,600592,龙溪股份
2024-04-01,600707,彩虹股份
2024-04-01,600819,耀皮玻璃
2024-04-01,603006,联明股份
2024-04-01,603087,甘李药业
2024-04-01,603151,邦基科技
2024-04-01,603172,万丰股份
2024-04-01,603188,亚邦股份
2024-04-01,603408,建霖家居
2024-04-01,603516,淳中科技
2024-04-01,603527,众源新材
2024-04-01,603657,春光科技
2024-04-01,603661,恒林股份
2024-04-01,603663,三祥新材
