mode,hold_n,tp,sl,trail,n,total_ret,avg_ret,median_ret,win_rate,p95,p05,max_ret,min_ret
fixed,3,0.85,0.2,,1559,0.43803318028565763,0.00028097060954820885,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.37318640776699014,-0.20059999999999995
fixed,3,0.9,0.2,,1559,0.43803318028565763,0.00028097060954820885,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.37318640776699014,-0.20059999999999995
fixed,3,0.95,0.2,,1559,0.43803318028565763,0.00028097060954820885,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.37318640776699014,-0.20059999999999995
fixed,3,2.0,0.2,,1559,0.43803318028565763,0.00028097060954820885,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.37318640776699014,-0.20059999999999995
fixed,25,0.2,0.05,,1559,0.4354659221046937,0.0002793238756284116,-0.05060000000000005,0.23412443874278382,0.19939999999999997,-0.05060000000000016,0.19939999999999997,-0.05060000000000016
fixed,3,0.35,0.25,,1559,0.4271042170705406,0.00027396037015429156,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.3494000000000001,-0.23756248856358647
fixed,3,0.25,0.15,,1559,0.4249420494913696,0.00027257347626130185,-0.014242564802182733,0.40346375881975627,0.20961602511319946,-0.11759919048508623,0.24940000000000023,-0.15060000000000012
fixed,3,0.35,0.2,,1559,0.4142467725186676,0.00026571313182724025,-0.014113513513513486,0.40346375881975627,0.20931607897657833,-0.11665703988378724,0.3494000000000001,-0.20059999999999995
fixed,30,0.95,0.03,,1559,0.41300918297221223,0.000264919296325986,-0.030600000000000026,0.1077613855035279,0.17383897380690402,-0.030600000000000138,0.9494000000000001,-0.030600000000000138
fixed,3,0.25,0.1,,1559,0.4086108135346799,0.0002620980202275047,-0.015751515151515138,0.3964079538165491,0.20960807137022383,-0.10059999999999998,0.24940000000000023,-0.10060000000000009
fixed,30,0.25,0.03,,1559,0.39745429919148423,0.0002549418211619527,-0.030600000000000026,0.1308531109685696,0.2494,-0.030600000000000138,0.24940000000000023,-0.030600000000000138
fixed,3,0.3,0.15,,1559,0.38478817918179664,0.00024681730544053667,-0.014242564802182733,0.40346375881975627,0.2093310716103039,-0.11759919048508623,0.29940000000000005,-0.15060000000000012
fixed,3,0.3,0.1,,1559,0.36845694322510647,0.00023634184940673925,-0.015751515151515138,0.3964079538165491,0.20931607897657833,-0.10059999999999998,0.29940000000000005,-0.10060000000000009
fixed,3,0.4,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.45,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.5,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.55,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.65,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.65,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.7,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.75,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.8,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.85,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.9,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.95,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,2.0,0.15,,1559,0.3607741387679204,0.0002314138157587687,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.37318640776699014,-0.15060000000000012
fixed,3,0.4,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.45,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.5,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.55,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.65,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.65,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.7,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.75,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.8,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.85,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.9,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.95,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,2.0,0.1,,1559,0.3444429028112306,0.0002209383597249715,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.37318640776699014,-0.10060000000000009
fixed,3,0.35,0.15,,1559,0.33698773100093016,0.00021615633803779996,-0.014242564802182733,0.40346375881975627,0.20931607897657833,-0.11759919048508623,0.3494000000000001,-0.15060000000000012
fixed,3,0.35,0.1,,1559,0.3206564950442403,0.00020568088200400276,-0.015751515151515138,0.3964079538165491,0.20930608533061373,-0.10059999999999998,0.3494000000000001,-0.10060000000000009
fixed,30,0.65,0.03,,1559,0.31900605258414005,0.00020462222744332267,-0.030600000000000026,0.1077613855035279,0.17607106045589663,-0.030600000000000138,0.6494000000000001,-0.030600000000000138
fixed,30,0.65,0.03,,1559,0.31900605258414005,0.00020462222744332267,-0.030600000000000026,0.1077613855035279,0.17607106045589663,-0.030600000000000138,0.6494000000000001,-0.030600000000000138
fixed,25,0.2,0.03,,1559,0.29267402257829156,0.00018773189389242564,-0.030600000000000026,0.15202052597819116,0.19939999999999997,-0.030600000000000138,0.19939999999999997,-0.030600000000000138
fixed,3,0.2,0.25,,1559,0.28771423323047696,0.00018455050239286528,-0.014061538461538525,0.4053880692751764,0.19939999999999997,-0.11665703988378724,0.19939999999999997,-0.23756248856358647
fixed,3,0.2,0.2,,1559,0.27485678867860375,0.00017630326406581383,-0.014061538461538525,0.4053880692751764,0.19939999999999997,-0.11665703988378724,0.19939999999999997,-0.20059999999999995
fixed,3,0.2,0.1,,1559,0.20216643210409568,0.0001296769930109658,-0.015751515151515027,0.3983322642719692,0.19939999999999997,-0.10059999999999998,0.19939999999999997,-0.10060000000000009
fixed,3,0.2,0.15,,1559,0.19759774716086498,0.00012674647027637265,-0.014113513513513486,0.4053880692751764,0.19939999999999997,-0.11759919048508623,0.19939999999999997,-0.15060000000000012
fixed,30,0.4,0.07,,1559,0.17140585388956708,0.000109946025586637,-0.07060000000000007,0.24951892238614495,0.3993999999999999,-0.07060000000000018,0.39940000000000014,-0.07060000000000018
fixed,25,0.25,0.1,,1559,0.15156844011698656,9.722157800961293e-05,-0.07415864811133206,0.3450930083386786,0.2494,-0.10060000000000009,0.24940000000000023,-0.10060000000000009
fixed,10,0.1,0.1,,1559,0.08252492235288722,5.293452363879873e-05,-0.011539830929885597,0.4663245670301475,0.09940000000000009,-0.10059999999999998,0.09940000000000009,-0.10060000000000009
fixed,30,0.3,0.07,,1559,0.0179319787596679,1.1502231404533611e-05,-0.07060000000000007,0.2617062219371392,0.29940000000000005,-0.07060000000000018,0.2994000000000003,-0.07060000000000018
fixed,10,0.15,0.2,,1559,0.01581878127886216,1.0146748735639614e-05,-0.019078260869565166,0.4246311738293778,0.14939999999999992,-0.1535665242165242,0.14940000000000014,-0.20060000000000006
fixed,30,0.15,0.07,,1559,-0.013624006792277044,-8.738939571697912e-06,-0.07060000000000007,0.3373957665169981,0.14939999999999992,-0.07060000000000018,0.14940000000000014,-0.07060000000000018
fixed,8,0.1,0.1,,1559,-0.04291238483369586,-2.7525583600831213e-05,-0.01100312093628093,0.4663245670301475,0.09940000000000009,-0.10059999999999998,0.09940000000000009,-0.10060000000000009
fixed,30,0.5,0.05,,1559,-0.06738590404285016,-4.3223799899198307e-05,-0.05060000000000005,0.177036561898653,0.39063434698493643,-0.05060000000000016,0.49940000000000023,-0.05060000000000016
fixed,30,0.7,0.03,,1559,-0.08427938991837092,-5.405990373211733e-05,-0.030600000000000026,0.1077613855035279,0.17506538769709362,-0.030600000000000138,0.6994000000000001,-0.030600000000000138
fixed,10,0.2,0.2,,1559,-0.12642818433667236,-8.109569232628118e-05,-0.02494274586173324,0.3976908274534958,0.19939999999999997,-0.15433758865248215,0.19939999999999997,-0.20060000000000006
fixed,30,0.35,0.03,,1559,-0.13101778784579277,-8.403963299922564e-05,-0.030600000000000026,0.11545862732520847,0.3494000000000001,-0.030600000000000138,0.3494000000000001,-0.030600000000000138
fixed,30,0.85,0.03,,1559,-0.13344345335352337,-8.559554416518497e-05,-0.030600000000000026,0.1077613855035279,0.17383897380690402,-0.030600000000000138,0.8494000000000003,-0.030600000000000138
fixed,25,0.15,0.07,,1559,-0.16223736262995914,-0.00010406501772287308,-0.07060000000000007,0.3399615137908916,0.14939999999999992,-0.07060000000000018,0.14940000000000014,-0.07060000000000018
fixed,30,0.5,0.07,,1559,-0.16611356581125225,-0.00010655135715923813,-0.07060000000000007,0.24695317511225146,0.4994,-0.07060000000000018,0.49940000000000023,-0.07060000000000018
fixed,15,0.2,0.15,,1559,-0.1856786759787532,-0.00011910113917816113,-0.030600000000000138,0.40346375881975627,0.19939999999999997,-0.1506,0.19939999999999997,-0.15060000000000012
fixed,25,0.3,0.03,,1559,-0.1858700618029303,-0.0001192239010923222,-0.030600000000000026,0.12636305323925592,0.29940000000000005,-0.030600000000000138,0.2994000000000003,-0.030600000000000138
fixed,30,0.35,0.05,,1559,-0.18989945434872135,-0.00012180850182727476,-0.05060000000000005,0.18409236690186018,0.3494000000000001,-0.05060000000000016,0.3494000000000003,-0.05060000000000016
fixed,5,0.45,0.25,,1559,-0.2286778302146979,-0.00014668237986831167,-0.021658038007190527,0.3867864015394484,0.2115715493808517,-0.13142023858494442,0.4494000000000002,-0.2506
fixed,3,0.25,0.03,,1559,-0.24345875787455784,-0.0001561634110805374,-0.030600000000000026,0.24631173829377806,0.18564007936507873,-0.030600000000000138,0.24940000000000023,-0.030600000000000138
fixed,30,0.9,0.03,,1559,-0.2547361197417759,-0.0001633971261974188,-0.030600000000000026,0.1077613855035279,0.17383897380690402,-0.030600000000000138,0.8993999999999999,-0.030600000000000138
fixed,5,0.45,0.2,,1559,-0.2819526526081726,-0.0001808548124491165,-0.021658038007190527,0.3867864015394484,0.2115715493808517,-0.13159312782250143,0.4494000000000002,-0.20059999999999995
fixed,30,0.55,0.03,,1559,-0.3198378880617616,-0.00020515579734558154,-0.030600000000000026,0.1077613855035279,0.18458518518518513,-0.030600000000000138,0.5494000000000002,-0.030600000000000138
fixed,10,0.12,0.25,,1559,-0.32401856598126155,-0.00020783743808932748,-0.013387723785166238,0.45221295702373315,0.1194000000000001,-0.15097805685119067,0.11940000000000033,-0.2506000000000001
fixed,5,0.1,0.25,,1559,-0.3275685608834302,-0.00021011453552497128,-0.009564143426294924,0.45221295702373315,0.09940000000000009,-0.12828263436231702,0.09940000000000009,-0.2506
fixed,20,0.3,0.15,,1559,-0.3385445823533795,-0.00021715495981615104,-0.03930967741935483,0.36818473380372035,0.29940000000000005,-0.1506,0.2994000000000003,-0.15060000000000012
fixed,5,0.1,0.2,,1559,-0.3776864659138601,-0.00024226200507624127,-0.009564143426294924,0.45221295702373315,0.09940000000000009,-0.12860858762086344,0.09940000000000009,-0.20059999999999995
fixed,15,0.15,0.15,,1559,-0.38038512579053085,-0.0002439930248816747,-0.02467318247472312,0.4323284156510584,0.14939999999999992,-0.1506,0.14940000000000014,-0.15060000000000012
fixed,3,0.3,0.03,,1559,-0.3990888616024979,-0.00025599028967446946,-0.030600000000000026,0.24631173829377806,0.16575100338362636,-0.030600000000000138,0.29940000000000005,-0.030600000000000138
fixed,8,0.1,0.15,,1559,-0.4129370477025298,-0.00026487302610810125,-0.007855139056831727,0.47787042976266836,0.09940000000000009,-0.1506,0.09940000000000009,-0.15060000000000012
fixed,8,0.2,0.25,,1559,-0.4305072362306528,-0.00027614319193755793,-0.02358850574712641,0.40923669018601666,0.19939999999999997,-0.14517004251812168,0.19939999999999997,-0.2506000000000001
fixed,5,0.45,0.03,,1559,-0.47285322669352053,-0.0003033054693351639,-0.030600000000000026,0.20141116100064144,0.14346235084281658,-0.030600000000000138,0.44939999999999997,-0.030600000000000138
hold,5,,,,1559,-0.4746494426755328,-0.00030445762839995686,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.23589411764705887
fixed,8,0.15,0.25,,1559,-0.49064325366817263,-0.00031471664763834035,-0.019830769230769162,0.4278383579217447,0.14939999999999992,-0.14517004251812168,0.14940000000000014,-0.2506000000000001
fixed,5,0.65,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.65,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.7,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.75,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.8,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.85,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.9,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.95,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,2.0,0.25,,1559,-0.5087299550268594,-0.00032631812381453455,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.6186384769539076,-0.2506
fixed,5,0.2,0.25,,1559,-0.5156243798962887,-0.00033074046176798506,-0.020478997407087318,0.40153944836433614,0.19939999999999997,-0.1309661044837516,0.19939999999999997,-0.2506
fixed,20,0.45,0.15,,1559,-0.5256891499930472,-0.0003371963758775158,-0.04108140043763682,0.3559974342527261,0.44939999999999997,-0.1506,0.4494000000000002,-0.15060000000000012
fixed,5,0.45,0.15,,1559,-0.5335797714471668,-0.00034225771099882416,-0.021850132544559763,0.3855035279025016,0.2115715493808517,-0.1506,0.4494000000000002,-0.15060000000000012
fixed,25,2.0,0.07,,1559,-0.5354415505165226,-0.00034345192464177205,-0.07060000000000007,0.25400898011545864,0.2840552858746563,-0.07060000000000018,1.9994,-0.07060000000000018
fixed,3,0.2,0.03,,1559,-0.542052819632089,-0.0003476926360693322,-0.030600000000000026,0.24759461193072482,0.19939999999999997,-0.030600000000000138,0.19939999999999997,-0.030600000000000138
fixed,3,0.35,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.4,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.45,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.5,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.55,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.65,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.65,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.7,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.75,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.8,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.85,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.9,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,0.95,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,3,2.0,0.03,,1559,-0.5531670873257635,-0.0003548217365784243,-0.030600000000000026,0.24631173829377806,0.16332990375873843,-0.030600000000000138,0.3449284552845528,-0.030600000000000138
fixed,5,0.65,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.65,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.7,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.75,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.8,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.85,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.9,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.95,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,2.0,0.2,,1559,-0.5620047774203345,-0.0003604905563953396,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.6186384769539076,-0.20059999999999995
fixed,5,0.2,0.2,,1559,-0.5688992022897648,-0.0003649128943487907,-0.020478997407087318,0.40153944836433614,0.19939999999999997,-0.13142023858494442,0.19939999999999997,-0.20059999999999995
fixed,25,0.25,0.03,,1559,-0.5708815315250018,-0.0003661844333066079,-0.030600000000000026,0.1340602950609365,0.2494,-0.030600000000000138,0.24940000000000023,-0.030600000000000138
fixed,5,0.55,0.25,,1559,-0.5759711256821112,-0.0003694490863900649,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.5494,-0.2506
fixed,15,0.2,0.03,,1559,-0.5761805171265255,-0.0003695833977719856,-0.030600000000000026,0.16484926234765876,0.19939999999999997,-0.030600000000000138,0.19939999999999997,-0.030600000000000138
fixed,15,0.3,0.2,,1559,-0.578968819759428,-0.00037137191774177554,-0.034861389117326905,0.3758819756254009,0.29940000000000005,-0.1655307367292979,0.2994000000000003,-0.20060000000000006
fixed,10,0.3,0.03,,1559,-0.6049428001829892,-0.00038803258510775447,-0.030600000000000026,0.16228351507376523,0.29940000000000005,-0.030600000000000138,0.2994000000000003,-0.030600000000000138
fixed,5,0.45,0.1,,1559,-0.6054745458797008,-0.0003883736663756901,-0.023729251700680253,0.37459910198845414,0.20752535023061308,-0.10059999999999998,0.4494000000000002,-0.10060000000000009
fixed,5,0.55,0.2,,1559,-0.6292459480755854,-0.00040362151897086943,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.5494,-0.20059999999999995
fixed,20,0.2,0.03,,1559,-0.6433072150066868,-0.00041264093329486,-0.030600000000000026,0.15586914688903142,0.19939999999999997,-0.030600000000000138,0.19939999999999997,-0.030600000000000138
fixed,30,0.1,0.07,,1559,-0.6474954279056857,-0.00041532740725188304,-0.07059999999999995,0.4143681847338037,0.09940000000000009,-0.07060000000000018,0.09940000000000009,-0.07060000000000018
fixed,5,0.3,0.25,,1559,-0.6529473297726556,-0.0004188244578400613,-0.02162102102102099,0.3887107119948685,0.29940000000000005,-0.13142023858494442,0.2994000000000003,-0.2506
fixed,5,0.5,0.25,,1559,-0.6664648653115359,-0.0004274951028297216,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13142023858494442,0.4994,-0.2506
fixed,5,0.1,0.15,,1559,-0.6718417777832202,-0.00043094405245876856,-0.009670294784580546,0.4509300833867864,0.09940000000000009,-0.1505999999999999,0.09940000000000009,-0.15060000000000012
fixed,25,0.3,0.05,,1559,-0.6742840931649523,-0.00043251064346693543,-0.05060000000000005,0.20141116100064144,0.29940000000000005,-0.05060000000000016,0.2994000000000003,-0.05060000000000016
fixed,10,0.2,0.03,,1559,-0.6752005435093391,-0.00043309848846012774,-0.030600000000000026,0.1796023091725465,0.19939999999999997,-0.030600000000000138,0.19939999999999997,-0.030600000000000138
fixed,5,0.2,0.1,,1559,-0.7059004488342372,-0.00045279053805916434,-0.02289508196721308,0.38999358563181524,0.19939999999999997,-0.10059999999999998,0.19939999999999997,-0.10060000000000009
fixed,15,0.12,0.15,,1559,-0.7061383923390137,-0.00045294316378384454,-0.014133834586466287,0.4676074406670943,0.1194000000000001,-0.1506,0.11940000000000033,-0.15060000000000012
fixed,5,0.3,0.2,,1559,-0.7062221521661309,-0.00045299689042086654,-0.02162102102102099,0.3887107119948685,0.29940000000000005,-0.13159312782250143,0.2994000000000003,-0.20059999999999995
fixed,30,0.5,0.03,,1559,-0.7120856442705104,-0.00045675795014144346,-0.030600000000000026,0.10840282232200128,0.19152605378566795,-0.030600000000000138,0.49940000000000023,-0.030600000000000138
fixed,8,0.2,0.1,,1559,-0.714205999590408,-0.0004581180241118717,-0.028427418943068727,0.3970493906350224,0.19939999999999997,-0.10059999999999998,0.19939999999999997,-0.10060000000000009
fixed,5,0.5,0.2,,1559,-0.7197396877050111,-0.00046166753541052665,-0.021658038007190527,0.3867864015394484,0.20506239637634124,-0.13159312782250143,0.4994,-0.20059999999999995
fixed,8,0.15,0.1,,1559,-0.745177289965691,-0.00047798415007420847,-0.024228048780487742,0.4150096215522771,0.14939999999999992,-0.10059999999999998,0.14940000000000014,-0.10060000000000009
fixed,25,0.1,0.07,,1559,-0.7696958681802442,-0.0004937112688776421,-0.07059999999999995,0.41629249518922384,0.09940000000000009,-0.07060000000000018,0.09940000000000009,-0.07060000000000018
fixed,15,0.3,0.03,,1559,-0.7849133837974729,-0.0005034723436802263,-0.030600000000000026,0.14304041051956382,0.29940000000000005,-0.030600000000000138,0.2994000000000003,-0.030600000000000138
fixed,8,0.2,0.2,,1559,-0.7944645007051148,-0.0005095987817223315,-0.02358850574712641,0.40923669018601666,0.19939999999999997,-0.1463171328920208,0.19939999999999997,-0.20060000000000006
fixed,5,0.65,0.15,,1559,-0.8136318962593283,-0.000521893454945047,-0.021850132544559763,0.3855035279025016,0.20506239637634124,-0.1506,0.6186384769539076,-0.15060000000000012
fixed,5,0.65,0.15,,1559,-0.8136318962593283,-0.000521893454945047,-0.021850132544559763,0.3855035279025016,0.20506239637634124,-0.1506,0.6186384769539076,-0.15060000000000012
fixed,5,0.7,0.15,,1559,-0.8136318962593283,-0.000521893454945047,-0.021850132544559763,0.3855035279025016,0.20506239637634124,-0.1506,0.6186384769539076,-0.15060000000000012
fixed,5,0.75,0.15,,1559,-0.8136318962593283,-0.000521893454945047,-0.021850132544559763,0.3855035279025016,0.20506239637634124,-0.1506,0.6186384769539076,-0.15060000000000012
